Agent,Campaign,Campaign Type,Disposition,Date,Lead,Contact,RPC,Sale
ThuXangxe,Waiver,Life,Affordability,2026-05-15,8,8,8,0
ThuXangxe,Waiver,Life,Affordability,2026-05-18,7,7,7,0
ThuXangxe,Waiver,Life,Already contacted ,2026-05-04,4,4,4,0
ThuXangxe,Waiver,Life,Already contacted ,2026-05-05,3,3,3,0
ThuXangxe,Waiver,Life,Already contacted ,2026-05-06,1,1,1,0
ThuXangxe,Waiver,Life,Already contacted ,2026-05-09,2,2,2,0
ThuXangxe,Waiver,Life,Already contacted ,2026-05-11,2,2,2,0
ThuXangxe,Waiver,Life,Already contacted ,2026-05-12,1,1,1,0
ThuXangxe,Waiver,Life,Already contacted ,2026-05-13,3,3,3,0
ThuXangxe,Waiver,Life,Already contacted ,2026-05-14,2,2,2,0
ThuXangxe,Waiver,Life,Already contacted ,2026-05-15,1,1,1,0
ThuXangxe,Waiver,Life,Already contacted ,2026-05-18,3,3,3,0
ThuXangxe,Waiver,Life,Answering Machine,2026-05-06,3,0,0,0
ThuXangxe,Waiver,Life,Answering Machine,2026-05-15,1,0,0,0
ThuXangxe,Waiver,Life,Answering Machine,2026-05-18,5,0,0,0
ThuXangxe,Waiver,Life,Auto Alt-Dialling,2026-05-06,37,0,0,0
ThuXangxe,Waiver,Life,Auto Alt-Dialling,2026-05-11,5,0,0,0
ThuXangxe,Waiver,Life,Auto Alt-Dialling,2026-05-13,1,0,0,0
ThuXangxe,Waiver,Life,Auto Alt-Dialling,2026-05-15,4,0,0,0
ThuXangxe,Waiver,Life,Auto Alt-Dialling,2026-05-18,20,0,0,0
ThuXangxe,Waiver,Life,Busy ,2026-05-06,4,0,0,0
ThuXangxe,Waiver,Life,Busy ,2026-05-11,1,0,0,0
ThuXangxe,Waiver,Life,Busy ,2026-05-18,2,0,0,0
ThuXangxe,Waiver,Life,Client Hangup - Pitched ,2026-05-06,1,1,1,0
ThuXangxe,Waiver,Life,Client not Available ,2026-05-04,19,19,0,0
ThuXangxe,Waiver,Life,Client not Available ,2026-05-05,6,6,0,0
ThuXangxe,Waiver,Life,Client not Available ,2026-05-06,4,4,0,0
ThuXangxe,Waiver,Life,Client not Available ,2026-05-07,15,15,0,0
ThuXangxe,Waiver,Life,Client not Available ,2026-05-08,8,8,0,0
ThuXangxe,Waiver,Life,Client not Available ,2026-05-09,9,9,0,0
ThuXangxe,Waiver,Life,Client not Available ,2026-05-11,12,12,0,0
ThuXangxe,Waiver,Life,Client not Available ,2026-05-12,15,15,0,0
ThuXangxe,Waiver,Life,Client not Available ,2026-05-13,19,19,0,0
ThuXangxe,Waiver,Life,Client not Available ,2026-05-14,14,14,0,0
ThuXangxe,Waiver,Life,Client not Available ,2026-05-15,12,12,0,0
ThuXangxe,Waiver,Life,Client not Available ,2026-05-18,17,17,0,0
ThuXangxe,Waiver,Life,Client wants to engage via email (No Call Follow up Needed),2026-05-05,1,1,1,0
ThuXangxe,Waiver,Life,Confirmed Deceased,2026-05-04,1,1,0,0
ThuXangxe,Waiver,Life,Confirmed Deceased,2026-05-08,1,1,0,0
ThuXangxe,Waiver,Life,Confirmed Deceased,2026-05-12,1,1,0,0
ThuXangxe,Waiver,Life,Congested,2026-05-06,1,0,0,0
ThuXangxe,Waiver,Life,Customer Prefers Branch,2026-05-11,1,1,1,0
ThuXangxe,Waiver,Life,Do Not Call,2026-05-06,1,1,1,0
ThuXangxe,Waiver,Life,Do Not Call,2026-05-13,3,3,3,0
ThuXangxe,Waiver,Life,Do Not Call,2026-05-14,2,2,2,0
ThuXangxe,Waiver,Life,Do Not Call,2026-05-18,2,2,2,0
ThuXangxe,Waiver,Life,Do not qualify,2026-05-07,1,1,1,0
ThuXangxe,Waiver,Life,Dropped Call,2026-05-06,19,0,0,0
ThuXangxe,Waiver,Life,Dropped Call,2026-05-11,7,0,0,0
ThuXangxe,Waiver,Life,Dropped Call,2026-05-18,4,0,0,0
ThuXangxe,Waiver,Life,Inbound Call,2026-05-07,1,0,0,0
ThuXangxe,Waiver,Life,Language Barrier,2026-05-04,8,8,8,0
ThuXangxe,Waiver,Life,Language Barrier,2026-05-05,2,2,2,0
ThuXangxe,Waiver,Life,Language Barrier,2026-05-06,1,1,1,0
ThuXangxe,Waiver,Life,Language Barrier,2026-05-07,5,5,5,0
ThuXangxe,Waiver,Life,Language Barrier,2026-05-08,11,11,11,0
ThuXangxe,Waiver,Life,Language Barrier,2026-05-09,3,3,3,0
ThuXangxe,Waiver,Life,Language Barrier,2026-05-11,5,5,5,0
ThuXangxe,Waiver,Life,Language Barrier,2026-05-12,4,4,4,0
ThuXangxe,Waiver,Life,Language Barrier,2026-05-13,3,3,3,0
ThuXangxe,Waiver,Life,Language Barrier,2026-05-14,4,4,4,0
ThuXangxe,Waiver,Life,Language Barrier,2026-05-15,7,7,7,0
ThuXangxe,Waiver,Life,Language Barrier,2026-05-18,5,5,5,0
ThuXangxe,Waiver,Life,No Answer,2026-05-06,21,0,0,0
ThuXangxe,Waiver,Life,No Answer,2026-05-11,4,0,0,0
ThuXangxe,Waiver,Life,No Answer,2026-05-15,5,0,0,0
ThuXangxe,Waiver,Life,No Answer,2026-05-18,8,0,0,0
ThuXangxe,Waiver,Life,Non Party Contact,2026-05-04,2,2,0,0
ThuXangxe,Waiver,Life,Non Party Contact,2026-05-06,1,1,0,0
ThuXangxe,Waiver,Life,Non Party Contact,2026-05-08,1,1,0,0
ThuXangxe,Waiver,Life,Non Party Contact,2026-05-11,3,3,0,0
ThuXangxe,Waiver,Life,Non Party Contact,2026-05-12,1,1,0,0
ThuXangxe,Waiver,Life,Non Party Contact,2026-05-13,1,1,0,0
ThuXangxe,Waiver,Life,Non Party Contact,2026-05-14,1,1,0,0
ThuXangxe,Waiver,Life,Non Party Contact,2026-05-15,2,2,0,0
ThuXangxe,Waiver,Life,Non Party Contact,2026-05-18,3,3,0,0
ThuXangxe,Waiver,Life,Non South African ,2026-05-07,1,1,0,0
ThuXangxe,Waiver,Life,Non South African ,2026-05-11,1,1,0,0
ThuXangxe,Waiver,Life,Non South African ,2026-05-15,4,4,0,0
ThuXangxe,Waiver,Life,Not Interested,2026-05-04,58,58,58,0
ThuXangxe,Waiver,Life,Not Interested,2026-05-05,22,22,22,0
ThuXangxe,Waiver,Life,Not Interested,2026-05-06,23,23,23,0
ThuXangxe,Waiver,Life,Not Interested,2026-05-07,33,33,33,0
ThuXangxe,Waiver,Life,Not Interested,2026-05-08,36,36,36,0
ThuXangxe,Waiver,Life,Not Interested,2026-05-09,19,19,19,0
ThuXangxe,Waiver,Life,Not Interested,2026-05-11,36,36,36,0
ThuXangxe,Waiver,Life,Not Interested,2026-05-12,46,46,46,0
ThuXangxe,Waiver,Life,Not Interested,2026-05-13,38,38,38,0
ThuXangxe,Waiver,Life,Not Interested,2026-05-14,26,26,26,0
ThuXangxe,Waiver,Life,Not Interested,2026-05-15,20,20,20,0
ThuXangxe,Waiver,Life,Not Interested,2026-05-18,31,31,31,0
ThuXangxe,Waiver,Life,Pensioner,2026-05-06,1,1,1,0
ThuXangxe,Waiver,Life,Referral Funeral,2026-05-15,1,1,1,0
ThuXangxe,Waiver,Life,SALE,2026-05-05,1,1,1,1
ThuXangxe,Waiver,Life,SALE,2026-05-06,2,2,2,2
ThuXangxe,Waiver,Life,SALE,2026-05-07,4,4,4,4
ThuXangxe,Waiver,Life,SALE,2026-05-08,2,2,2,2
ThuXangxe,Waiver,Life,SALE,2026-05-09,1,1,1,1
ThuXangxe,Waiver,Life,SALE,2026-05-11,5,5,5,5
ThuXangxe,Waiver,Life,SALE,2026-05-12,6,6,6,6
ThuXangxe,Waiver,Life,SALE,2026-05-13,4,4,4,4
ThuXangxe,Waiver,Life,SALE,2026-05-14,2,2,2,2
ThuXangxe,Waiver,Life,SALE,2026-05-15,4,4,4,4
ThuXangxe,Waiver,Life,SALE,2026-05-18,3,3,3,3
ThuXangxe,Waiver,Life,Underage,2026-05-15,1,1,1,0
ThuXangxe,Waiver,Life,Unemployed,2026-05-05,1,1,1,0
ThuXangxe,Waiver,Life,Unemployed,2026-05-09,1,1,1,0
ThuXangxe,Waiver,Life,Wrong number ,2026-05-04,82,82,0,0
ThuXangxe,Waiver,Life,Wrong number ,2026-05-05,49,49,0,0
ThuXangxe,Waiver,Life,Wrong number ,2026-05-06,26,26,0,0
ThuXangxe,Waiver,Life,Wrong number ,2026-05-07,33,33,0,0
ThuXangxe,Waiver,Life,Wrong number ,2026-05-08,40,40,0,0
ThuXangxe,Waiver,Life,Wrong number ,2026-05-09,21,21,0,0
ThuXangxe,Waiver,Life,Wrong number ,2026-05-11,49,49,0,0
ThuXangxe,Waiver,Life,Wrong number ,2026-05-12,48,48,0,0
ThuXangxe,Waiver,Life,Wrong number ,2026-05-13,50,50,0,0
ThuXangxe,Waiver,Life,Wrong number ,2026-05-14,69,69,0,0
ThuXangxe,Waiver,Life,Wrong number ,2026-05-15,58,58,0,0
ThuXangxe,Waiver,Life,Wrong number ,2026-05-18,45,45,0,0
Tnkosi,Waiver,Life,Affordability,2026-05-04,2,2,2,0
Tnkosi,Waiver,Life,Affordability,2026-05-05,1,1,1,0
Tnkosi,Waiver,Life,Affordability,2026-05-08,1,1,1,0
Tnkosi,Waiver,Life,Affordability,2026-05-11,2,2,2,0
Tnkosi,Waiver,Life,Affordability,2026-05-12,1,1,1,0
Tnkosi,Waiver,Life,Affordability,2026-05-14,1,1,1,0
Tnkosi,Waiver,Life,Affordability,2026-05-15,4,4,4,0
Tnkosi,Waiver,Life,Already contacted ,2026-05-04,1,1,1,0
Tnkosi,Waiver,Life,Already contacted ,2026-05-05,1,1,1,0
Tnkosi,Waiver,Life,Already contacted ,2026-05-06,1,1,1,0
Tnkosi,Waiver,Life,Already contacted ,2026-05-09,1,1,1,0
Tnkosi,Waiver,Life,Already contacted ,2026-05-11,1,1,1,0
Tnkosi,Waiver,Life,Already contacted ,2026-05-20,1,1,1,0
Tnkosi,Waiver,Life,Answering Machine,2026-05-05,1,0,0,0
Tnkosi,Waiver,Life,Answering Machine,2026-05-06,13,0,0,0
Tnkosi,Waiver,Life,Answering Machine,2026-05-15,3,0,0,0
Tnkosi,Waiver,Life,Answering Machine,2026-05-18,5,0,0,0
Tnkosi,Waiver,Life,Answering Machine,2026-05-19,1,0,0,0
Tnkosi,Waiver,Life,Answering Machine,2026-05-20,28,0,0,0
Tnkosi,Waiver,Life,Answering Machine,2026-05-21,1,0,0,0
Tnkosi,Waiver,Life,Auto Alt-Dialling,2026-05-06,2,0,0,0
Tnkosi,Waiver,Life,Auto Alt-Dialling,2026-05-15,1,0,0,0
Tnkosi,Waiver,Life,Auto Alt-Dialling,2026-05-18,1,0,0,0
Tnkosi,Waiver,Life,Auto Alt-Dialling,2026-05-20,7,0,0,0
